இமவானின் மகளான கங்கா தேவி ஆதிசக்தியின்(பார்வதி)சகோதரியாக கருதப்படுகிறார்.	இமவானின் மகளான கங்கா தேவி ஆதிசக்தியின்( பார்வதி)சகோதரியாக கருதப்படுகிறோம் .	3sghe	1pl	3	sg	he
இமவானின் மகளான கங்கா தேவி ஆதிசக்தியின்(பார்வதி)சகோதரியாக கருதப்படுகிறார்.	இமவானின் மகளான கங்கா தேவி ஆதிசக்தியின்( பார்வதி)சகோதரியாக கருதப்படுகிறீர்கள் .	3sghe	2pl	3	sg	he
இமவானின் மகளான கங்கா தேவி ஆதிசக்தியின்(பார்வதி)சகோதரியாக கருதப்படுகிறார்.	இமவானின் மகளான கங்கா தேவி ஆதிசக்தியின்( பார்வதி)சகோதரியாக கருதப்படுகிறார்கள் .	3sghe	3ple	3	sg	he
இமவானின் மகளான கங்கா தேவி ஆதிசக்தியின்(பார்வதி)சகோதரியாக கருதப்படுகிறார்.	இமவானின் மகளான கங்கா தேவி ஆதிசக்தியின்( பார்வதி)சகோதரியாக கருதப்படுகிறன .	3sghe	3pln	3	sg	he
இமவானின் மகளான கங்கா தேவி ஆதிசக்தியின்(பார்வதி)சகோதரியாக கருதப்படுகிறார்.	இமவானின் மகளான கங்கா தேவி ஆதிசக்தியின்( பார்வதி)சகோதரியாக கருதப்படுகின்றேன் .	3sghe	1sg	3	sg	he
இமவானின் மகளான கங்கா தேவி ஆதிசக்தியின்(பார்வதி)சகோதரியாக கருதப்படுகிறார்.	இமவானின் மகளான கங்கா தேவி ஆதிசக்தியின்( பார்வதி)சகோதரியாக கருதப்படுகிறன் .	3sghe	1sg	3	sg	he
இமவானின் மகளான கங்கா தேவி ஆதிசக்தியின்(பார்வதி)சகோதரியாக கருதப்படுகிறார்.	இமவானின் மகளான கங்கா தேவி ஆதிசக்தியின்( பார்வதி)சகோதரியாக கருதப்படுகிறேன் .	3sghe	1sg	3	sg	he
இமவானின் மகளான கங்கா தேவி ஆதிசக்தியின்(பார்வதி)சகோதரியாக கருதப்படுகிறார்.	இமவானின் மகளான கங்கா தேவி ஆதிசக்தியின்( பார்வதி)சகோதரியாக கருதப்படுகிறாய் .	3sghe	2sg	3	sg	he
இமவானின் மகளான கங்கா தேவி ஆதிசக்தியின்(பார்வதி)சகோதரியாக கருதப்படுகிறார்.	இமவானின் மகளான கங்கா தேவி ஆதிசக்தியின்( பார்வதி)சகோதரியாக கருதப்படுகிறீர் .	3sghe	2sgh	3	sg	he
உயிரி எரிபொருட்கள் உலகெங்கும் பயன்படுத்தப் படுகின்றன.	உயிரி எரிபொருட்கள் உலகெங்கும் பயன்படுத்தப் படுகின்றேன் .	3pln	1sg	3	pl	n
உயிரி எரிபொருட்கள் உலகெங்கும் பயன்படுத்தப் படுகின்றன.	உயிரி எரிபொருட்கள் உலகெங்கும் பயன்படுத்தப் படுகிறன் .	3pln	1sg	3	pl	n
உயிரி எரிபொருட்கள் உலகெங்கும் பயன்படுத்தப் படுகின்றன.	உயிரி எரிபொருட்கள் உலகெங்கும் பயன்படுத்தப் படுகிறேன் .	3pln	1sg	3	pl	n
